Alloys,k,vm,tm,vac,delta,delta_chi,delta_s_mix,delta_h_mix,Class
Co1Fe1Mn1Ti0.5V0.4Zr0.4,144.30232558139537,8.248837209302327,1812.5918604651165,6.883720930232558,3.853988293477697,0.17990743368307327,14.21432533939921,-24.26479177934019,0
Al3Co1Cr1Fe1Ni1,130.71428571428572,8.232857142857142,1469.7157142857143,6.0,4.894802777371578,0.12705454396776655,12.263779494580357,-39.24081632653062,0
Al1Co1Cr1Fe1Ni1Ti1.5,142.53846153846155,8.235384615384616,1743.9684615384617,6.461538461538462,3.8525936997135157,0.14572812491256631,14.784225757784743,-43.857988165680474,0
Al1Co1Cu1Fe1Ni1Si1,140.33333333333331,8.266666666666666,1547.6399999999999,7.5,7.6923076923076925,0.1054224306724564,14.896682280527974,-30.144444444444442,0
Co1Cr1Fe1Ge1Ni1,152.2,8.246,1739.8000000000002,9.399999999999999,4.057204129667895,0.11513470371699398,13.380861848448422,-21.344,0
Al2Co1Cr1Cu1Fe1Ni0.5Ti1,133.13333333333335,8.270666666666667,1572.184666666667,6.533333333333333,4.480265529843121,0.14018400606187406,15.599331643214406,-35.17155555555554,0
Al1Co1Cr1Fe1Ni1Si1,143.66666666666669,8.288333333333334,1684.7033333333334,6.666666666666667,8.081896522579315,0.11908213785264163,14.896682280527974,-40.75555555555555,0
Al0.5Co1Cr1Cu1Fe1Ni1Si1.6,144.14084507042253,8.322535211267606,1691.766901408451,7.309859154929578,8.78700735405234,0.10250096162234407,15.821465681605911,-30.82483634199564,0
Al2Co1Cr1Fe1Ni1Ti1,135.42857142857144,8.31857142857143,1613.9557142857143,6.142857142857142,4.637126535681566,0.1383577144320371,14.531769415704694,-47.38775510204081,0
Pt42.5Cu27Ni9.5P1,190.84375,8.226875,1755.24275,17.7125,2.8897984635954064,0.14804759317108143,8.400600903186607,-16.495,0
Co1Cr1Fe1Ni1Zr1,155.59999999999997,8.346,1922.95,7.3999999999999995,5.211680303793991,0.21423351745233513,13.380861848448422,-33.632,0
Be1Ga1,92.5,8.4,931.5300000000001,7.5,10.63829787234043,0.12,5.762823676963555,7.0,0
Mn1Mo1,174.0,8.395,2207.15,6.5,1.7543859649122862,0.30500000000000005,5.762823676963555,7.6,0
Al1Cu1Cr1Fe1Ni1Nb1.5,150.84615384615384,8.343076923076923,1867.0638461538463,7.0,4.65357079155074,0.13318581583059633,14.784225757784743,-26.295857988165682,0
Ir1Ru1,271.0,8.42,2662.65,15.5,1.8867924528301883,0.0,5.762823676963555,-1.5,0
Al2Co1Cr1Cu1Fe1Ti1,129.85714285714286,8.39,1561.0442857142857,6.285714285714285,4.637126535681566,0.1364267015578665,14.531769415704694,-34.08163265306123,0
Al1Co0.6Cr1Fe0.2Ni0.2Si0.2Ti0.2,133.70588235294116,8.391176470588235,1649.5382352941176,5.76470588235294,6.349366325177987,0.12556033579070827,14.07237258452642,-42.86505190311417,0
Al1Co1Cr1Fe1Ni1Ti2,140.14285714285714,8.404285714285715,1758.1957142857143,6.2857142857142865,3.7754463617423997,0.1481312159636082,14.531769415704694,-45.640816326530604,0
Al0.5Co1Cr1Cu1Fe1Ni1Si1.8,142.9041095890411,8.426027397260274,1691.6404109589043,7.219178082191782,9.0627592749932,0.10165085084531031,15.716915712267557,-32.28823419027961,0
Cr1Cu1Fe1Ni1Zr1,147.79999999999998,8.426,1840.874,7.8,5.211680303793991,0.21731083728153086,13.380861848448422,-21.456,0
Ag1Ni1,139.0,8.45,1481.54,10.5,8.47457627118644,0.010000000000000009,5.762823676963555,22.5,0
Au1Co1,199.0,8.45,1552.74,17.0,0.0,0.26,5.762823676963555,10.5,0
Fe0.4Mo0.6,205.60000000000002,8.48,2461.55,6.8,1.7129298900581629,0.1616663230236898,5.595417017303138,-2.8800000000000003,0
Co1Fe1Mn1Ti1V1Zr0.4,142.66666666666666,8.477777777777778,1865.8537037037036,6.4074074074074066,3.6174123693445344,0.16569676635753727,14.585014297408462,-24.2002743484225,0
Al2Cr1Fe1Mn1Ti0.25,119.28571428571429,8.451428571428572,1497.7480952380952,5.333333333333333,5.424488844247647,0.09628001490361988,12.139981656446675,-36.61496598639456,0
Be1Si1,114.0,8.55,1623.65,3.0,2.3255813953488413,0.16499999999999992,5.762823676963555,3.8,0
Ag1Co1,139.0,8.5,1501.54,10.0,8.47457627118644,0.025000000000000022,5.762823676963555,28.6,0
Al5Co1Cr1Cu1Fe1Ni1,120.70000000000002,8.472999999999999,1351.272,5.8999999999999995,4.76717404457893,0.13046455457326323,12.45325311453081,-32.42,0
Al1Cr1Cu1Fe1Nb1Ni1Ti1,143.42857142857144,8.49,1814.8557142857142,6.7142857142857135,4.294901693351728,0.1429713828936777,16.178290041506536,-30.62040816326531,0
Al0.5Co1Cr1Cu1Fe1Ni1Si2,141.73333333333335,8.524000000000001,1691.5206666666668,7.133333333333333,9.30232558139535,0.10081005240880822,15.599331643214402,-33.55377777777778,0
Pd1Ru1,200.5,8.600000000000001,2217.05,9.0,3.7037037037037033,0.0,5.762823676963555,9.4,0
Co1Cr1Mo1Nb1,185.0,8.532499999999999,2398.4,6.5,2.9350661861552214,0.21971572542719833,11.525647353927582,-17.724999999999998,0
Al40Co7.5Cr7.5Cu7.5Fe7.5Mn7.5Ni7.5Ti7.5V7.5,121.37499999999999,8.58025,1460.1995,5.7,4.847257576854765,0.1309875948324878,15.968496266082802,-41.81475,0
Al1Co1Cu1Fe1Ni1Zr1,139.0,8.6,1620.9733333333334,7.5,6.555547773570887,0.21100289624131277,14.896682280527974,-43.9,0
Zr1Ti1V1Cu1Ni1Be1,134.5,8.625,1816.586666666667,6.0,11.058691810412958,0.20466775244011662,14.896682280527974,-38.466666666666676,0
Al1Co1Ni1Ti1Zn1,122.39999999999999,8.620000000000001,1413.1200000000001,7.6,3.6559548399748882,0.1490503270710936,13.380861848448422,-51.023999999999994,0
Co1Fe1Mn1Ti1.4V0.89Zr0.4,139.98418277680142,8.629437609841826,1865.1535149384886,6.265377855887522,3.496406827980567,0.1642674077412881,14.454418670548868,-25.40913822233067,0
Al1.5Cr1Fe1Mn1Ti1,121.8181818181818,8.603636363636364,1609.7827272727272,5.363636363636364,4.915364032340822,0.1007574618363448,13.25389698093854,-39.27933884297521,0
Co1Cr1Mo1Nb1Ti0.2,181.3809523809524,8.630952380952381,2376.7214285714285,6.380952380952381,2.871734631690796,0.22284493251043033,12.568471921250215,-18.598639455782312,0
Co1Fe1Mn1Ti1.4V0.4Zr0.4,138.19230769230765,8.655769230769229,1835.188461538461,6.384615384615382,3.504192352918019,0.17169017092687452,14.125793918512487,-27.525443786982237,0
Os1Pd1,276.5,8.665,2567.05,16.0,3.7037037037037033,0.0,5.762823676963555,12.7,0
Al1Cr1,118.0,8.615,1556.81,4.5,5.660377358490565,0.02499999999999991,5.762823676963555,-29.3,0
Al1Co1Cr1Fe1Mo0.5Ni1Si1Ti1,144.79999999999998,8.670666666666667,1799.8593333333333,6.266666666666667,7.86184819115695,0.16987053894068857,17.13608416122247,-49.57155555555556,0
Co1Cu15Fe1Ni1Ti15,129.15151515151516,8.663636363636364,1661.25,7.636363636363636,1.8183486772293984,0.17747282154603689,8.602023117813918,-15.166574839302113,0
Al1Co1Cr1Fe1Ni1Ti3,136.25,8.67875,1781.315,6.0,3.6243168644720414,0.14953573987512145,13.863272567897477,-46.925,0
Al1Co1Cr1Cu1Fe1Si1Ti1,133.14285714285714,8.690000000000001,1668.712857142857,6.428571428571429,7.795786541543764,0.14111798508441686,16.178290041506536,-39.812244897959175,0
Al1Co1Cr1Cu1Fe1Mo1Ni1Ti1V1Zr1,149.20000000000002,8.718,1892.744,6.6000000000000005,5.366811822136644,0.2240200883849482,19.143682552098067,-31.308,0
Co1Fe1Mn1Ti2V2.4Zr0.4,141.28205128205124,8.726923076923075,1932.7141025641022,5.846153846153846,3.262755243024679,0.14343398145085942,13.751416229401931,-20.99040105193951,0
Al3Cr1Fe1Mn1Ti0.25,112.36,8.6992,1407.4636,4.96,5.643070480480484,0.08926006945997746,11.312849354176425,-38.128640000000004,0
Ni1Nb1,175.0,8.7,2239.15,7.5,3.5714285714285756,0.15499999999999992,5.762823676963555,-44.5,0
Ag1Cu1,119.5,8.7,1296.35,11.0,8.47457627118644,0.015000000000000013,5.762823676963555,3.1,0
Ag1Fe1,134.0,8.7,1523.04,9.5,6.666666666666665,0.04999999999999993,5.762823676963555,41.6,0
Al1Co0.2Cr1.5Fe0.2Ni1Si1Ti0.2,134.39215686274508,8.710784313725489,1710.4872549019608,5.921568627450981,8.65070330059057,0.13510330391859157,14.128237089810224,-48.27066512879661,0
Al2Cr1Fe1Mn1Ti1,118.00000000000001,8.72,1553.4233333333334,5.166666666666667,5.237828008789237,0.09672412085697939,12.975741385241681,-42.2,0
Co1Fe1Mn1Ti1.7V0.4Zr0.4,136.6,8.761818181818182,1841.0772727272727,6.254545454545454,3.4071710030101174,0.16893208572315932,13.917749572414836,-27.862214876033047,0
Co1Fe1Mn1Ti1V1Zr0.7,139.94736842105263,8.773684210526316,1879.606140350877,6.280701754385964,4.306511925873361,0.17727981197203718,14.834401206206522,-26.292397660818715,0
Co1Cr1Mo1Nb1Ti0.5,176.55555555555557,8.762222222222222,2347.816666666667,6.222222222222221,2.783884965301367,0.22568414506414344,13.145208483399971,-19.4962962962963,0
Co1Cu30Fe1Ni1Ti30,126.93650793650792,8.752380952380953,1656.1119047619047,7.571428571428571,1.818477569055849,0.17881626953789384,7.5150123681393435,-14.032854623330813,0
Al1Cr1Mn1Nb1V1,136.8,8.754000000000001,1913.214,5.199999999999999,4.9506058270987365,0.03633180424916985,13.380861848448422,-28.144,0
Co1Ta1,190.0,8.8,2529.15,14.0,3.5714285714285756,0.18999999999999995,5.762823676963555,-35.4,0
Au1Cr1,189.5,8.715,1758.74,15.5,1.8181818181818132,0.37,5.762823676963555,0.0,0
Co1Cr1Fe1Ni1Sn1,148.99999999999997,8.786,1576.662,9.399999999999999,2.6918398465999576,0.10303397497913007,13.380861848448422,-10.896,0
Co1Fe1Mn1Ni1Sn1,140.6,8.818,1444.4620000000002,9.600000000000001,2.6918398465999576,0.14430523206037954,13.380861848448422,-14.976,0
Cr1Fe1Mo1Ti1W1,195.2,8.772,2503.3500000000004,8.8,2.258769757263131,0.21226398658274565,13.380861848448422,-8.688,0
Ag1Cr1,129.5,8.765,1707.54,8.5,6.666666666666665,0.135,5.762823676963555,40.4,0
Co1Fe1Mn1Ti0.8V0.95Zr0.85,139.57142857142858,8.854910714285714,1881.257142857143,6.3125,4.642649531498119,0.18494681736948607,14.865541125276566,-27.205165816326534,0
Ag1Mn1,108.5,8.845,1377.04,9.0,6.666666666666665,0.18999999999999995,5.762823676963555,18.7,0
Co1Fe1Mn1Ti1.4V0.89Zr0.65,137.92255892255892,8.859680134680133,1876.180303030303,6.1700336700336695,4.075168578872454,0.17327106070861753,14.690881199607771,-26.807207881281954,0
Co1Fe1Mn1Ti2V0.4Zr0.4,135.17241379310343,8.856896551724137,1846.356896551724,6.137931034482758,3.3177864481069577,0.1662233501657007,13.678407813947251,-27.98382877526753,0
Co1Fe1Mn1Ti1V3Zr1,142.875,8.8675,1964.775,5.875,4.551072450714002,0.16083765106466827,13.863272567897477,-20.90625,0
Co1Fe1Mn1Ti2.5V1.9Zr0.4,138.07692307692307,8.871153846153844,1917.3294871794867,5.782051282051282,3.1908064444970052,0.14547441038294537,13.727081916030189,-22.47330703484549,0
Os1Pt1,301.5,8.765,2673.75,23.0,1.8867924528301883,0.0,5.762823676963555,0.0,0
Co1Fe1Mn1Ti1V2.6Zr1,142.0263157894737,8.894736842105262,1953.2815789473686,5.921052631578947,4.602871045080035,0.1650148990167461,14.144292581315979,-22.00415512465374,0
Co1Fe1Mn1Ti0.5V1Zr1,140.09090909090907,8.898181818181818,1887.3318181818183,6.363636363636363,4.9765318130779095,0.19203994074924932,14.69716293397956,-27.5900826446281,0
Al1Co0.2Cr1Fe0.2Ni1Si1Ti0.2,131.60869565217388,8.871739130434783,1659.4369565217391,5.913043478260868,8.781933602894803,0.13822531673052943,14.432955622213436,-50.797731568998095,0
Cr1Mn1Nb1Ti1V1,143.4,8.874,2115.15,5.3999999999999995,2.258769757263131,0.045869379764718804,13.380861848448422,-6.816000000000001,0
Al4Cr1Fe1Mn1Ti0.25,107.34482758620689,8.878620689655172,1342.085172413793,4.689655172413794,5.6631695426136,0.08355365247465207,10.508497471275867,-37.47158145065398,0
Co1Fe1Mn1Ti1V2.3Zr1,141.32876712328766,8.917123287671233,1943.8349315068494,5.9589041095890405,4.640376479197089,0.16837059804151208,14.345393050963885,-22.906361418652654,0
Ru1W1,264.5,8.915,3146.65,14.0,1.8867924528301883,0.2500000000000001,5.762823676963555,-14.4,0
Co1Fe1Mn1Ti1V2Zr1,140.57142857142856,8.941428571428572,1933.5785714285714,6.0,4.676097647914124,0.1719397141620354,14.531769415704694,-23.88571428571429,0
Be1Li1,69.0,9.05,1006.9000000000001,1.5,15.999999999999998,0.29500000000000004,5.762823676963555,-7.4,0
Co1Cr1Mo1Nb1Ti1,169.8,8.946000000000002,2307.35,6.0,2.653657721116271,0.22719154913860684,13.380861848448422,-20.240000000000002,0
Co1Fe1Mn1Ti1V1.6Zr1,139.45454545454547,8.977272727272727,1918.4530303030306,6.060606060606061,4.719605482378437,0.17707188830297396,14.74179167940931,-25.329660238751153,0
Al1Co1Cr1Cu1Ni1Ti1Y0.5,132.76923076923077,8.943076923076923,1662.833076923077,6.846153846153846,9.329364235414813,0.20246411034139197,16.0054506424957,-34.77396449704142,0
Al1Cr1Fe1Mo0.5Ni1Si1Ti1,139.53846153846155,8.973846153846154,1804.7376923076922,5.846153846153847,8.440707118006399,0.17830563481921713,16.0054506424957,-52.19408284023669,0
Co1Fe1Mn1Ti2.5V0.4Zr0.4,133.09523809523807,8.995238095238093,1854.0388888888888,5.9682539682539675,3.1832698439001508,0.1618596264506042,13.246661809217297,-27.856286218190974,0
Co1Fe1Mn1Ti1V1.3Zr1,138.52380952380955,9.007142857142858,1905.8484126984129,6.111111111111111,4.747786111705906,0.1812375919941187,14.852214904921933,-26.532627865961196,0
Fe1Nb1,170.0,8.95,2280.65,6.5,1.7543859649122862,0.11499999999999999,5.762823676963555,-23.6,0
Co1Fe1Mn1Ti1.7V1.4Zr0.8,137.20289855072465,9.01159420289855,1907.2369565217393,5.942028985507247,4.212627318711348,0.16793430967836723,14.619239383676096,-25.378029825666875,0
Co1Fe1Mn1Ti1V1Zr1,137.5,9.04,1891.9833333333333,6.166666666666667,4.770566714969554,0.18571184369578822,14.896682280527974,-27.855555555555558,0
Fe1Ta1,185.0,9.0,2550.65,13.5,1.7543859649122862,0.16500000000000004,5.762823676963555,-22.0,0
Cr1Ta1V1W1,207.0,9.002500000000001,2835.15,12.5,2.9879502615814375,0.07495832175282473,11.525647353927582,-6.2,0
Co1Fe1Mn1Ti1V0.7Zr1,136.36842105263156,9.076315789473684,1876.6587719298248,6.228070175438596,4.785984663313473,0.19053471597907995,14.834401206206522,-29.317328408741155,0
Cr1Nb1,165.5,9.015,2465.15,5.5,1.7543859649122862,0.029999999999999916,5.762823676963555,-11.1,0
Pt1Re1,300.0,8.975,2749.75,22.5,0.0,0.15000000000000013,5.762823676963555,-6.5,0
Cr2Mo1Nb1Ta1V1W1,198.42857142857144,9.062857142857144,2738.0071428571428,9.571428571428571,2.9598740582971064,0.19628176332060224,14.531769415704694,-7.151020408163265,0
Co1Fe1Mn1Ti1V0.4Zr1,135.1111111111111,9.116666666666667,1859.6314814814816,6.296296296296296,4.791362622440608,0.19575396780706258,14.585014297408462,-30.941015089163237,0
Cr1Ta1,180.5,9.065000000000001,2735.15,12.5,1.7543859649122862,0.07999999999999996,5.762823676963555,-9.5,0
Mg1Sb1,42.0,16.2,913.4649999999999,8.5,1.6949152542372836,0.3699999999999999,5.762823676963555,-24.5,0
Cr0.23Ta0.24Ti0.04V0.24W0.25,204.56,9.089400000000001,2814.54,12.3,2.9441684033095803,0.07552377109228588,12.45744278462451,-6.523,0
Co1Fe1Mn1Ti1.5V1Zr1,135.3076923076923,9.16,1895.919230769231,6.0,4.588211919056468,0.17991450961284575,14.784225757784743,-27.71597633136095,0
Al12.7Co1Cr1Cu1Fe1Ni1,101.2542372881356,9.137288135593222,1169.5163276836158,4.638418079096045,4.328342260265347,0.1129368497763658,8.729106344488779,-26.85473522934023,0
Al13Co1Cr1Cu1Fe1Ni1,100.83333333333331,9.151666666666667,1165.5822222222225,4.611111111111111,4.307304922539484,0.11228958374347968,8.629163934453588,-26.588888888888885,0
Be1Hf1,118.0,9.3,2033.15,10.0,19.23076923076923,0.135,5.762823676963555,-57.4,0
Cr0.22Ta0.23Ti0.07V0.23W0.24,201.56565656565658,9.138686868686868,2787.3015151515156,12.040404040404042,2.9007271300407034,0.07562871195000757,12.83097732775633,-6.739393939393939,0
Mg1Pb1,45.5,16.15,761.88,15.0,9.090909090909088,0.245,5.762823676963555,-11.5,0
Pb1Th1,49.0,19.05,1311.88,16.0,0.0,0.25,5.762823676963555,-77.5,0
Al1Cr1Mn1Nb1Ti1,126.80000000000001,9.204,1865.214,4.999999999999999,4.914731871829904,0.043543082114154454,13.380861848448422,-33.808,0
Pt1Zn1,149.5,9.149999999999999,1367.0149999999999,18.0,0.0,0.27500000000000013,5.762823676963555,-55.5,0
Pd1W1,244.0,9.215,2757.55,15.0,1.8181818181818132,0.2500000000000001,5.762823676963555,-9.9,0
Al1Cr1.5Nb1Ti1V1,137.27272727272728,9.19909090909091,2014.5718181818183,4.7272727272727275,4.752549700134876,0.04069641688290793,13.25389698093854,-30.062809917355377,0
Co1Fe1Mn1Ti2V1Zr1,133.42857142857142,9.262857142857143,1899.292857142857,5.857142857142857,4.425278115269719,0.17458989848516784,14.531769415704694,-27.330612244897964,0
Al0.55V0.45,113.35,9.2575,1495.826,3.9000000000000004,3.841650336318994,0.009949874371066099,5.721184115002946,-38.80800000000001,0
Co1Fe1Mn1Ti1V1Zr1.3,135.2857142857143,9.280952380952382,1903.1817460317461,6.063492063492063,5.100366817449091,0.19193226528398516,14.852214904921933,-29.008818342151674,0
Be1Ge1,101.5,9.3,1385.775,8.0,8.695652173913043,0.21999999999999986,5.762823676963555,13.2,0
Ag1Rh1,239.5,9.3,1735.54,10.0,8.47457627118644,0.17499999999999993,5.762823676963555,14.7,0
Co1Fe1Mn1Ti2V2.4Zr1.4,135.5681818181818,9.337499999999999,1954.809090909091,5.636363636363637,4.7892066624429575,0.1668861330517268,14.341015483809176,-23.27603305785123,0
Co1Fe1Mn1Ti2.5V1Zr1,131.8,9.352,1902.2166666666667,5.733333333333333,4.278547413570568,0.16968467487928565,14.212550717887341,-26.798222222222222,0
Ag1Os1,236.0,9.365,2270.54,16.5,10.344827586206895,0.13500000000000012,5.762823676963555,42.7,0
Al1Cr1Nb1Ti1V1,135.0,9.396,1998.0140000000001,4.6,4.9506058270987365,0.03969886648255837,13.380861848448422,-32.032,0
Al1Mn1Nb1Ti1V1,126.6,9.428,1865.8140000000003,4.8,4.9506058270987365,0.034985711369071776,13.380861848448422,-33.343999999999994,0
Al1Co1Cr1Cu1Ni1Ti1Y0.8,128.6764705882353,9.422058823529412,1668.6705882352942,6.6764705882352935,10.86309971323406,0.22198382060185495,16.155548305310138,-35.34948096885813,0
Cu1Ga1,98.0,9.45,830.34,12.0,1.8867924528301883,0.04499999999999993,5.762823676963555,-12.8,0
Fe1Ga1,112.5,9.45,1057.03,10.5,3.7037037037037033,0.010000000000000009,5.762823676963555,-17.6,0
Al16Cu1Li1Mg1Zn1,73.95,10.169999999999998,918.1385000000001,3.7,5.551279090018769,0.16652327164693828,6.465471057441281,-3.7609999999999997,0
Co1Fe1Mn1Ti1V1Zr1.6,133.27272727272728,9.5,1913.3621212121213,5.969696969696971,5.341140746215497,0.19653798843966058,14.74179167940931,-29.84205693296603,0
Al0.5Cr1Mo1Nb1Si0.3Ti1V1,154.60344827586206,9.484482758620691,2228.384482758621,4.948275862068965,6.2725859271087385,0.21489738446565232,15.629368926401645,-28.15398335315101,0
Al0.5Cu1Ni1Pd1Ti1Zr1,134.0,9.509090909090908,1718.3463636363638,7.363636363636364,6.006217887487222,0.2954951021115254,14.697162933979559,-74.75702479338844,0
Co1Cr1Fe1Ni1Y1,145.39999999999998,9.486,1856.55,7.199999999999999,11.744128903754964,0.2551078203426935,13.380861848448422,-13.616,0
Al28Co1Cr1Cu1Fe1Ni1,89.54545454545455,9.537272727272725,1060.0766666666668,3.8787878787878793,3.4750393243127764,0.08862690962272438,5.563577545687568,-17.161432506887056,0
Re0.6Ti0.4,265.6,9.55,2852.15,14.2,1.787948717359987,0.17636326148038875,5.595417017303138,-36.0,0
Ag1Re1,234.5,9.575,2346.54,16.0,8.47457627118644,0.015000000000000013,5.762823676963555,56.8,0
Al37Co1Cr1Cu1Fe1Ni1,86.64285714285712,9.636428571428572,1032.9466666666667,3.6904761904761907,3.145629583519787,0.07980595798375713,4.627756725217743,-14.02108843537415,0
Al1Co1Cu1Fe1Nd1Ni1,129.0,9.683333333333334,1481.3066666666668,7.833333333333333,13.702192413871325,0.2751615686989898,14.896682280527974,-25.755555555555556,0
Al1Li1Mg1Sn1Zn1,51.400000000000006,12.52,679.732,6.4,6.388765649999399,0.33246954747765994,13.380861848448422,-8.272,0
Ir1Nb1,246.0,9.67,2734.65,14.0,3.5714285714285756,0.30000000000000004,5.762823676963555,-79.7,0
Rh0.45Ta0.55,281.55,9.73,2815.8500000000004,14.5,3.540880559098291,0.3880451004715817,5.721184115002946,-66.528,0
Al50Co1Cr1Cu1Fe1Ni1,84.12727272727273,9.722363636363635,1009.4339999999999,3.527272727272727,2.7979247169332746,0.07066999316459774,3.749181003466868,-11.062479338842978,0
Al1Co1Cr1Cu1Ni1Ti1Y1,126.14285714285714,9.71857142857143,1672.2842857142857,6.571428571428572,11.605177063713194,0.23224722928423508,16.178290041506536,-35.608163265306125,0
Co1Fe1Mn1Ti1V1Zr2,130.85714285714286,9.762857142857143,1925.5785714285716,5.857142857142858,5.5677643628300215,0.2008451530662467,14.531769415704694,-30.571428571428573,0
Pd40Cu30Ni10P20,134.3,9.75,1428.292,9.3,11.665962221617768,0.1441839103367641,10.64070406915821,-49.096,0
Ir1Ta1,261.0,9.719999999999999,3004.65,21.0,3.5714285714285756,0.3500000000000001,5.762823676963555,-78.0,0
Li1Ni1,94.0,9.85,1090.9,5.5,3.5714285714285756,0.46499999999999997,5.762823676963555,1.5,0
Pd1Pt1Cu1Ni1P1,148.20000000000002,9.74,1508.0099999999998,12.0,11.340107626610694,0.14296852800529222,13.380861848448422,-47.392,0
Al60Co1Cr1Cu1Fe1Ni1,82.87692307692309,9.765076923076924,997.7472307692308,3.446153846153846,2.596032909086837,0.06542822075378416,3.283959947312733,-9.510059171597634,0
Ti40Zr25Cu12Ni3Be20,114.32,9.815000000000001,1835.8544,4.62,12.499999999999996,0.17550829040247637,11.594747888322436,-39.88604,0
Ag1Pt1,164.5,9.7,1638.1399999999999,17.5,8.47457627118644,0.13500000000000012,5.762823676963555,-1.7,0
Al1W1,192.0,9.765,2310.31,11.5,3.8461538461538494,0.04499999999999993,5.762823676963555,-20.4,0
Au1Mo1,224.5,9.8,2116.24,15.5,3.5714285714285756,0.11999999999999988,5.762823676963555,5.2,0
